Session	Time	Date	Author	Event	Parameter	Details
12	24	2013-02-14 14:06:16	234	pScript	280	NA
12	0	2013-02-14 14:06:16	234	vResource	1236	NA
12	24	2013-02-14 14:06:40	234	pScript	287	NA
12	1	2013-02-14 14:06:41	234	vResource	1261	NA
12	50	2013-02-14 14:07:31	234	vResource	1265	NA
12	24	2013-02-14 14:07:55	234	vComposition	232	NA
12	42	2013-02-14 14:08:37	234	vComposition	233	NA
12	214	2013-02-14 14:12:11	234	vComposition	232	NA
12	549	2013-02-14 14:21:20	234	aResource	1266	NA
12	4	2013-02-14 14:21:24	234	vResource	1266	NA
12	37	2013-02-14 14:22:01	234	eResource	1266	NA
12	1	2013-02-14 14:22:02	234	vResource	1266	NA
12	45	2013-02-14 14:22:47	234	eScript	280	add:1266
12	782	2013-02-14 14:35:49	234	aComposition	234	NA
12	120	2013-02-14 14:37:49	234	eComposition	234	add/1433
12	3	2013-02-14 14:37:52	234	eComposition	234	add/1434
12	60	2013-02-14 14:38:52	234	eComposition	234	edit/1433
12	61	2013-02-14 14:39:53	234	eComposition	234	properties
12	43	2013-02-14 14:40:36	234	eComposition	234	edit/1433
12	70	2013-02-14 14:41:46	234	eComposition	234	edit/1433
12	4	2013-02-14 14:41:50	234	eComposition	234	delete/1433
12	2	2013-02-14 14:41:52	234	eComposition	234	add/1435
12	5	2013-02-14 14:41:57	234	eComposition	234	delete/1435
12	5	2013-02-14 14:42:02	234	eComposition	234	add/1436
12	4	2013-02-14 14:42:06	234	eComposition	234	delete/1436
12	21	2013-02-14 14:42:27	234	eComposition	234	add/1437
12	3	2013-02-14 14:42:30	234	eComposition	234	delete/1437
20	0	2013-02-14 23:19:52	235	vResource	1266	NA
20	57	2013-02-14 23:20:49	235	vResource	1265	NA
20	124	2013-02-14 23:22:53	235	vResource	1266	NA
20	245	2013-02-14 23:26:58	235	vComposition	234	NA
20	86	2013-02-14 23:28:24	235	vDocument	92	NA
20	89	2013-02-14 23:29:53	235	vDocument	81	NA
20	205	2013-02-14 23:33:18	235	vDocument	80	NA
20	46	2013-02-14 23:34:04	235	vDocument	91	NA
20	82	2013-02-14 23:35:26	235	vDocument	89	NA
20	89	2013-02-14 23:36:55	235	vDocument	88	NA
20	128	2013-02-14 23:39:03	235	vDocument	82	NA
20	176	2013-02-14 23:41:59	235	vDocument	91	NA
20	278	2013-02-14 23:46:37	235	vResource	1266	NA
20	26	2013-02-14 23:47:03	235	rResource	1266	NA
20	119	2013-02-14 23:49:02	235	aAnnotation	1239	NA
20	72	2013-02-14 23:50:14	235	vResource	1264	NA
20	143	2013-02-14 23:52:37	235	rResource	1264	NA
20	154	2013-02-14 23:55:11	235	rResource	1264	NA
20	3	2013-02-14 23:55:14	235	aAnnotation	1240	NA
20	348	2013-02-15 00:01:02	235	vResource	1261	NA
20	143	2013-02-15 00:03:25	235	rResource	1261	NA
20	114	2013-02-15 00:05:19	235	aAnnotation	1241	NA
20	47	2013-02-15 00:06:06	235	vResource	1263	NA
20	190	2013-02-15 00:09:16	235	rResource	1263	NA
20	71	2013-02-15 00:10:27	235	aAnnotation	1242	NA
20	716	2013-02-15 00:22:23	235	eComposition	222	properties
20	2	2013-02-15 00:22:25	235	eComposition	222	properties
20	97	2013-02-15 00:24:02	235	eComposition	222	properties
20	8	2013-02-15 00:24:10	235	eComposition	222	properties
20	233	2013-02-15 00:28:03	235	eComposition	222	properties
20	46	2013-02-15 00:28:49	235	eComposition	222	properties
20	5	2013-02-15 00:28:54	235	eComposition	222	properties
20	62	2013-02-15 00:29:56	235	eComposition	222	properties
20	12	2013-02-15 00:30:08	235	eComposition	222	properties
20	0	2013-02-15 00:30:08	235	eComposition	222	properties
20	35	2013-02-15 00:30:43	235	eComposition	222	properties
20	296	2013-02-15 00:35:39	235	eComposition	222	properties
20	94	2013-02-15 00:37:13	235	vDocument	83	NA
12	0	2013-02-15 22:10:18	232	vDocument	89	NA
12	193	2013-02-15 22:13:31	232	vDocument	91	NA
12	325	2013-02-15 22:18:56	232	vDocument	88	NA
12	46	2013-02-15 22:19:42	232	vDocument	75	NA
12	37	2013-02-15 22:20:19	232	vDocument	76	NA
12	0	2013-02-15 22:20:19	232	vDocument	76	NA
21	0	2013-02-16 03:09:18	235	vResource	1235	NA
21	122	2013-02-16 03:11:20	235	vDocument	81	NA
21	64	2013-02-16 03:12:24	235	vDocument	91	NA
22	0	2013-02-17 00:01:52	235	pScript	283	NA
22	0	2013-02-17 00:01:52	235	vResource	1232	NA
22	73	2013-02-17 00:03:05	235	eScript	283	delete:1232
22	10	2013-02-17 00:03:15	235	eScript	283	delete:1235
22	196	2013-02-17 00:06:31	235	vResource	1235	NA
22	26	2013-02-17 00:06:57	235	eScript	283	add:1235
22	33	2013-02-17 00:07:30	235	vResource	1232	NA
22	25	2013-02-17 00:07:55	235	eScript	283	add:1232
22	205	2013-02-17 00:11:20	235	eComposition	228	add/1438
22	44	2013-02-17 00:12:04	235	eComposition	228	delete/1438
22	275	2013-02-17 00:16:39	235	vDocument	83	NA
22	568	2013-02-17 00:26:07	235	vResource	1260	NA
23	0	2013-02-18 01:14:30	235	vResource	1266	NA
23	99	2013-02-18 01:16:09	235	vDocument	77	NA
23	0	2013-02-18 01:16:09	235	vDocument	77	NA
23	5	2013-02-18 01:16:14	235	vDocument	77	NA
23	1	2013-02-18 01:16:15	235	vDocument	77	NA
23	24	2013-02-18 01:16:39	235	vDocument	81	NA
9	0	2013-02-20 11:11:05	231	pScript	276	NA
9	0	2013-02-20 11:11:05	231	vResource	1229	NA
9	380	2013-02-20 11:17:25	231	vResource	1230	NA
9	169	2013-02-20 11:20:14	231	vResource	1229	NA
9	152	2013-02-20 11:22:46	231	aComposition	235	NA
9	34	2013-02-20 11:23:20	231	eComposition	235	add/1439
9	90	2013-02-20 11:24:50	231	eComposition	235	edit/1439
9	8	2013-02-20 11:24:58	231	eComposition	235	visible/1439
9	2	2013-02-20 11:25:00	231	eComposition	235	visible/1439
9	21	2013-02-20 11:25:21	231	eComposition	235	edit/1439
9	9	2013-02-20 11:25:30	231	eComposition	235	add/1440
9	78	2013-02-20 11:26:48	231	eComposition	235	edit/1440
9	367	2013-02-20 11:32:55	231	eComposition	235	edit/1440
9	30	2013-02-20 11:33:25	231	eComposition	235	add/1441
9	87	2013-02-20 11:34:52	231	eComposition	235	edit/1441
9	0	2013-02-20 15:20:14	9	vDocument	89	NA
8	0	2013-02-20 16:14:30	240	vResource	1256	NA
8	116	2013-02-20 16:16:26	240	vDocument	92	NA
15	0	2013-02-21 00:26:08	238	aResource	1267	NA
15	356	2013-02-21 00:32:04	238	vComposition	235	NA
6	0	2013-02-21 00:45:19	236	vResource	1224	NA
6	26	2013-02-21 00:45:45	236	rResource	1224	NA
6	37	2013-02-21 00:46:22	236	vResource	1225	NA
6	25	2013-02-21 00:46:47	236	rResource	1225	NA
6	122	2013-02-21 00:48:49	236	pScript	NA	NA
6	0	2013-02-21 00:48:49	236	vResource	1219	NA
6	853	2013-02-21 01:03:02	236	aResource	1268	NA
6	27	2013-02-21 01:03:29	236	eResource	1268	NA
6	1	2013-02-21 01:03:30	236	eResource	1268	NA
6	0	2013-02-21 01:03:30	236	eResource	1268	NA
6	43	2013-02-21 01:04:13	236	vResource	1268	NA
6	5	2013-02-21 01:04:18	236	rResource	1268	NA
6	159	2013-02-21 01:06:57	236	aResource	1269	NA
6	32	2013-02-21 01:07:29	236	vResource	1269	NA
6	4	2013-02-21 01:07:33	236	rResource	1269	NA
6	210	2013-02-21 01:11:03	236	vResource	1260	NA
6	26	2013-02-21 01:11:29	236	rResource	1260	NA
6	26	2013-02-21 01:11:55	236	vResource	1263	NA
6	0	2013-02-21 01:11:55	236	vResource	1263	NA
6	25	2013-02-21 01:12:20	236	rResource	1263	NA
24	0	2013-02-21 03:18:57	235	vResource	1269	NA
24	1505	2013-02-21 03:44:02	235	rResource	1269	NA
24	135	2013-02-21 03:46:17	235	aAnnotation	1243	NA
24	52	2013-02-21 03:47:09	235	vResource	1267	NA
24	183	2013-02-21 03:50:12	235	rResource	1267	NA
24	97	2013-02-21 03:51:49	235	aAnnotation	1244	NA
24	63	2013-02-21 03:52:52	235	vResource	1267	NA
24	64	2013-02-21 03:53:56	235	vResource	1256	NA
24	108	2013-02-21 03:55:44	235	vResource	1219	NA
24	139	2013-02-21 03:58:03	235	vResource	1240	NA
24	145	2013-02-21 04:00:28	235	rResource	1240	NA
24	167	2013-02-21 04:03:15	235	aAnnotation	1245	NA
25	0	2013-02-22 04:50:46	235	vDocument	81	NA
25	284	2013-02-22 04:55:30	235	vResource	1265	NA
25	284	2013-02-22 05:00:14	235	rResource	1265	NA
25	94	2013-02-22 05:01:48	235	aAnnotation	1246	NA
25	301	2013-02-22 05:06:49	235	vComposition	235	NA
25	48	2013-02-22 05:07:37	235	vComposition	222	NA
25	310	2013-02-22 05:12:47	235	vComposition	234	NA
25	215	2013-02-22 05:16:22	235	eComposition	222	NA
25	94	2013-02-22 05:17:56	235	vComposition	235	NA
25	174	2013-02-22 05:20:50	235	vResource	1244	NA
25	361	2013-02-22 05:26:51	235	rResource	1244	NA
25	162	2013-02-22 05:29:33	235	aAnnotation	1247	NA
25	109	2013-02-22 05:31:22	235	vResource	1243	NA
25	26	2013-02-22 05:31:48	235	rResource	1243	NA
25	190	2013-02-22 05:34:58	235	aAnnotation	1248	NA
25	74	2013-02-22 05:36:12	235	vResource	1234	NA
25	73	2013-02-22 05:37:25	235	vResource	1233	NA
25	104	2013-02-22 05:39:09	235	rResource	1233	NA
25	58	2013-02-22 05:40:07	235	vResource	1223	NA
25	57	2013-02-22 05:41:04	235	rResource	1223	NA
25	122	2013-02-22 05:43:06	235	aAnnotation	1249	NA
25	91	2013-02-22 05:44:37	235	vDocument	81	NA
25	91	2013-02-22 05:46:08	235	vDocument	83	NA
25	79	2013-02-22 05:47:27	235	vDocument	92	NA
10	0	2013-02-22 21:08:36	241	vDocument	83	NA
10	953	2013-02-22 21:24:29	241	vComposition	222	NA
10	1414	2013-02-22 21:48:03	241	eComposition	224	add/1442
10	413	2013-02-22 21:54:56	241	eComposition	224	edit/1442
10	11	2013-02-22 21:55:07	241	eComposition	224	add/1443
10	415	2013-02-22 22:02:02	241	vResource	1265	NA
10	199	2013-02-22 22:05:21	241	vDocument	77	NA
10	2	2013-02-22 22:05:23	241	vDocument	77	NA
10	22	2013-02-22 22:05:45	241	vDocument	91	NA
11	0	2013-02-23 17:01:47	241	aResource	1270	NA
12	0	2013-02-23 19:28:04	241	aResource	1271	NA
12	31	2013-02-23 19:28:35	241	eResource	1271	NA
12	0	2013-02-23 19:28:35	241	eResource	1271	NA
16	0	2013-02-23 22:08:34	238	vComposition	225	NA
16	286	2013-02-23 22:13:20	238	vResource	1267	NA
16	0	2013-02-23 22:13:20	238	vResource	1267	NA
16	453	2013-02-23 22:20:53	238	vDocument	88	NA
16	574	2013-02-23 22:30:27	238	vComposition	225	NA
13	0	2013-02-23 22:51:07	241	pScript	284	NA
13	1	2013-02-23 22:51:08	241	vResource	1234	NA
14	0	2013-02-23 23:50:35	241	aResource	1272	NA
14	26	2013-02-23 23:51:01	241	eResource	1272	NA
17	0	2013-02-24 09:37:31	238	vDocument	89	NA
17	89	2013-02-24 09:39:00	238	vDocument	90	NA
17	271	2013-02-24 09:43:31	238	vDocument	90	NA
18	0	2013-02-24 11:09:30	238	vDocument	89	NA
15	0	2013-02-24 11:37:17	241	vResource	1272	NA
15	23	2013-02-24 11:37:40	241	eScript	284	add:1272
15	22	2013-02-24 11:38:02	241	vResource	1271	NA
15	12	2013-02-24 11:38:14	241	eScript	284	add:1271
15	25	2013-02-24 11:38:39	241	vResource	1270	NA
15	13	2013-02-24 11:38:52	241	eScript	284	add:1270
7	0	2013-02-24 11:44:05	236	aResource	1273	NA
7	122	2013-02-24 11:46:07	236	aResource	1274	NA
7	31	2013-02-24 11:46:38	236	eResource	1274	NA
7	1	2013-02-24 11:46:39	236	vResource	1274	NA
7	26	2013-02-24 11:47:05	236	rResource	1274	NA
26	0	2013-02-24 11:48:12	235	vResource	1274	NA
13	0	2013-02-24 11:48:15	234	vResource	1271	NA
7	98	2013-02-24 11:48:43	236	vResource	1273	NA
7	0	2013-02-24 11:48:43	236	vResource	1273	NA
7	28	2013-02-24 11:49:11	236	rResource	1273	NA
15	686	2013-02-24 11:50:18	241	vResource	1266	NA
26	181	2013-02-24 11:51:13	235	rResource	1274	NA
15	141	2013-02-24 11:52:39	241	vResource	1266	NA
13	353	2013-02-24 11:54:08	234	rResource	1271	NA
15	160	2013-02-24 11:55:19	241	rResource	1266	NA
26	281	2013-02-24 11:55:54	235	aAnnotation	1250	NA
15	151	2013-02-24 11:57:50	241	aAnnotation	1251	NA
13	256	2013-02-24 11:58:24	234	aAnnotation	1252	NA
7	616	2013-02-24 11:59:27	236	aResource	1275	NA
7	32	2013-02-24 11:59:59	236	vResource	1275	NA
7	1	2013-02-24 12:00:00	236	vResource	1275	NA
13	98	2013-02-24 12:00:02	234	vDocument	83	NA
13	44	2013-02-24 12:00:46	234	vDocument	76	NA
13	1	2013-02-24 12:00:47	234	vDocument	76	NA
13	17	2013-02-24 12:01:04	234	vDocument	76	NA
13	1	2013-02-24 12:01:05	234	vDocument	76	NA
13	7	2013-02-24 12:01:12	234	vDocument	76	NA
13	0	2013-02-24 12:01:12	234	vDocument	76	NA
13	68	2013-02-24 12:02:20	234	vResource	1269	NA
15	311	2013-02-24 12:03:01	241	aAnnotation	1253	NA
7	216	2013-02-24 12:03:36	236	vComposition	221	NA
7	134	2013-02-24 12:05:50	236	aAnnComposition	1254	221
7	100	2013-02-24 12:07:30	236	vResource	1266	NA
13	312	2013-02-24 12:07:32	234	vComposition	234	NA
7	32	2013-02-24 12:08:02	236	rResource	1266	NA
7	37	2013-02-24 12:08:39	236	rResource	1266	NA
15	344	2013-02-24 12:08:45	241	vDocument	92	NA
15	49	2013-02-24 12:09:34	241	vDocument	81	NA
7	64	2013-02-24 12:09:43	236	aAnnotation	1255	NA
15	54	2013-02-24 12:10:28	241	vDocument	82	NA
15	45	2013-02-24 12:11:13	241	vDocument	84	NA
15	3	2013-02-24 12:11:16	241	vDocument	84	NA
15	24	2013-02-24 12:11:40	241	vDocument	91	NA
7	135	2013-02-24 12:11:58	236	vResource	1239	NA
7	30	2013-02-24 12:12:28	236	rResource	1239	NA
7	31	2013-02-24 12:12:59	236	aAnnotation	1256	NA
15	82	2013-02-24 12:13:02	241	vResource	1259	NA
7	135	2013-02-24 12:15:14	236	vResource	1232	NA
7	31	2013-02-24 12:15:45	236	rResource	1232	NA
15	283	2013-02-24 12:17:45	241	rResource	1259	NA
7	168	2013-02-24 12:18:33	236	aResource	1276	NA
26	1387	2013-02-24 12:19:01	235	eComposition	222	properties
7	53	2013-02-24 12:19:26	236	vResource	1276	NA
26	25	2013-02-24 12:19:26	235	eComposition	222	properties
26	0	2013-02-24 12:19:26	235	eComposition	222	properties
26	0	2013-02-24 12:19:26	235	eComposition	222	properties
15	111	2013-02-24 12:19:36	241	aAnnotation	1257	NA
7	143	2013-02-24 12:21:49	236	vResource	1232	NA
7	47	2013-02-24 12:22:36	236	vResource	1249	NA
15	210	2013-02-24 12:23:06	241	vResource	1249	NA
7	32	2013-02-24 12:23:08	236	rResource	1249	NA
7	0	2013-02-24 12:23:08	236	rResource	1249	NA
7	55	2013-02-24 12:24:03	236	aAnnotation	1258	NA
7	206	2013-02-24 12:27:29	236	vComposition	235	NA
7	38	2013-02-24 12:28:07	236	rComposition	235	NA
7	304	2013-02-24 12:33:11	236	pComposition	227	NA
7	62	2013-02-24 12:34:13	236	aAnnComposition	1259	227
15	668	2013-02-24 12:34:14	241	eComposition	224	add/1444
7	27	2013-02-24 12:34:40	236	aAnnComposition	1260	227
15	34	2013-02-24 12:34:48	241	eComposition	224	delete/1444
13	1661	2013-02-24 12:35:13	234	vComposition	229	NA
7	34	2013-02-24 12:35:14	236	aAnnComposition	1261	227
7	40	2013-02-24 12:35:54	236	aAnnComposition	1262	227
7	1	2013-02-24 12:35:55	236	aAnnComposition	1263	227
7	85	2013-02-24 12:37:20	236	rComposition	227	NA
7	4	2013-02-24 12:37:24	236	aAnnComposition	1264	227
7	2	2013-02-24 12:37:26	236	aAnnComposition	1265	227
7	5	2013-02-24 12:37:31	236	aAnnComposition	1266	227
7	1	2013-02-24 12:37:32	236	aAnnComposition	1267	227
7	0	2013-02-24 12:37:32	236	aAnnComposition	1268	227
7	121	2013-02-24 12:39:33	236	aComposition	236	NA
15	321	2013-02-24 12:40:09	241	vResource	1222	NA
7	39	2013-02-24 12:40:12	236	vResource	1276	NA
7	0	2013-02-24 12:40:12	236	vResource	1276	NA
7	72	2013-02-24 12:41:24	236	pScript	283	NA
7	0	2013-02-24 12:41:24	236	vResource	1248	NA
7	34	2013-02-24 12:41:58	236	pScript	283	NA
7	0	2013-02-24 12:41:58	236	vResource	1248	NA
7	82	2013-02-24 12:43:20	236	vResource	1276	NA
7	31	2013-02-24 12:43:51	236	eScript	273	add:1276
7	114	2013-02-24 12:45:45	236	eComposition	236	add/1445
7	96	2013-02-24 12:47:21	236	eComposition	236	edit/1445
26	1703	2013-02-24 12:47:49	235	eComposition	222	add/1446
26	6	2013-02-24 12:47:55	235	eComposition	222	order
15	566	2013-02-24 12:49:35	241	aResource	1277	NA
7	171	2013-02-24 12:50:12	236	eComposition	236	properties
7	0	2013-02-24 12:50:12	236	eComposition	236	properties
7	0	2013-02-24 12:50:12	236	eComposition	236	properties
19	0	2013-02-24 12:51:56	1	vComposition	232	NA
7	148	2013-02-24 12:52:40	236	aAnnComposition	1269	236
15	222	2013-02-24 12:53:17	241	vResource	1274	NA
15	0	2013-02-24 12:53:17	241	vResource	1274	NA
13	1128	2013-02-24 12:54:01	234	vComposition	233	NA
7	121	2013-02-24 12:54:41	236	eComposition	236	add/1447
7	13	2013-02-24 12:54:54	236	eComposition	236	visible/1447
7	2	2013-02-24 12:54:56	236	eComposition	236	visible/1447
7	1	2013-02-24 12:54:57	236	eComposition	236	visible/1447
7	2	2013-02-24 12:54:59	236	eComposition	236	visible/1447
19	195	2013-02-24 12:55:11	1	vComposition	233	NA
15	123	2013-02-24 12:55:20	241	rResource	1274	NA
7	53	2013-02-24 12:55:52	236	eComposition	236	add/
7	0	2013-02-24 12:55:52	236	eComposition	236	add/
7	3	2013-02-24 12:55:55	236	eComposition	236	add/
7	26	2013-02-24 12:56:21	236	eComposition	236	edit/1445
7	0	2013-02-24 12:56:21	236	eComposition	236	edit/1445
7	0	2013-02-24 12:56:21	236	eComposition	236	edit/1445
7	0	2013-02-24 12:56:21	236	eComposition	236	edit/1445
7	0	2013-02-24 12:56:21	236	eComposition	236	edit/1445
13	190	2013-02-24 12:57:11	234	vResource	1265	NA
15	159	2013-02-24 12:57:59	241	aAnnotation	1270	NA
26	652	2013-02-24 12:58:47	235	vResource	1264	NA
15	129	2013-02-24 13:00:08	241	pScript	284	NA
15	1	2013-02-24 13:00:09	241	vResource	1234	NA
19	343	2013-02-24 13:00:54	1	vComposition	233	NA
13	261	2013-02-24 13:01:32	234	vComposition	232	NA
19	39	2013-02-24 13:01:33	1	vComposition	233	NA
13	63	2013-02-24 13:02:35	234	vComposition	233	NA
19	97	2013-02-24 13:03:10	1	vComposition	233	NA
19	38	2013-02-24 13:03:48	1	vComposition	233	NA
26	315	2013-02-24 13:04:02	235	vComposition	233	NA
19	42	2013-02-24 13:04:30	1	vComposition	233	NA
19	0	2013-02-24 13:04:30	1	vComposition	233	NA
19	38	2013-02-24 13:05:08	1	vComposition	233	NA
19	40	2013-02-24 13:05:48	1	vComposition	233	NA
15	404	2013-02-24 13:06:53	241	vResource	1277	NA
15	33	2013-02-24 13:07:26	241	eScript	284	add:1277
15	77	2013-02-24 13:08:43	241	eComposition	224	add/1448
13	373	2013-02-24 13:08:48	234	vComposition	216	NA
15	41	2013-02-24 13:09:24	241	eComposition	224	delete/1443
15	0	2013-02-24 13:09:24	241	eComposition	224	order
15	43	2013-02-24 13:10:07	241	eComposition	224	add/1449
7	917	2013-02-24 13:11:38	236	eComposition	236	visible/1447
7	3	2013-02-24 13:11:41	236	eComposition	236	visible/1447
13	173	2013-02-24 13:11:41	234	vResource	1265	NA
19	402	2013-02-24 13:12:30	1	vResource	1265	NA
13	90	2013-02-24 13:13:11	234	vComposition	216	NA
19	153	2013-02-24 13:15:03	1	vResource	1265	NA
7	269	2013-02-24 13:16:10	236	eComposition	236	edit/1447
13	318	2013-02-24 13:18:29	234	vComposition	222	NA
7	212	2013-02-24 13:19:42	236	aAnnComposition	1271	236
26	976	2013-02-24 13:20:18	235	vResource	1265	NA
15	614	2013-02-24 13:20:21	241	eComposition	224	edit/1448
15	0	2013-02-24 13:20:21	241	eComposition	224	edit/1448
15	0	2013-02-24 13:20:21	241	eComposition	224	edit/1448
7	44	2013-02-24 13:20:26	236	aAnnComposition	1272	236
7	0	2013-02-24 13:20:26	236	aAnnComposition	1273	236
7	0	2013-02-24 13:20:26	236	aAnnComposition	1274	236
26	39	2013-02-24 13:20:57	235	vComposition	233	NA
15	41	2013-02-24 13:21:02	241	eComposition	224	add/1450
15	41	2013-02-24 13:21:43	241	eComposition	224	order
7	146	2013-02-24 13:22:52	236	pScript	273	NA
7	0	2013-02-24 13:22:52	236	vResource	1222	NA
7	57	2013-02-24 13:23:49	236	vResource	1274	NA
7	37	2013-02-24 13:24:26	236	eScript	273	add:1274
7	23	2013-02-24 13:24:49	236	vComposition	236	NA
15	226	2013-02-24 13:25:29	241	eComposition	224	edit/1450
15	0	2013-02-24 13:25:29	241	eComposition	224	edit/1450
7	42	2013-02-24 13:25:31	236	pScript	273	NA
7	0	2013-02-24 13:25:31	236	vResource	1222	NA
7	50	2013-02-24 13:26:21	236	vResource	1274	NA
7	143	2013-02-24 13:28:44	236	vResource	1275	NA
7	65	2013-02-24 13:29:49	236	eScript	273	edit
7	9	2013-02-24 13:29:58	236	pScript	273	NA
7	0	2013-02-24 13:29:58	236	vResource	1222	NA
7	32	2013-02-24 13:30:30	236	eScript	273	edit
7	14	2013-02-24 13:30:44	236	pScript	273	NA
7	0	2013-02-24 13:30:44	236	vResource	1222	NA
26	589	2013-02-24 13:30:46	235	eComposition	222	edit/1446
7	37	2013-02-24 13:31:21	236	vComposition	236	NA
7	36	2013-02-24 13:31:57	236	vComposition	236	NA
13	880	2013-02-24 13:33:09	234	vComposition	233	NA
7	136	2013-02-24 13:34:13	236	eComposition	236	add/1451
26	432	2013-02-24 13:37:58	235	eComposition	222	add/1452
26	7	2013-02-24 13:38:05	235	eComposition	222	delete/1446
26	5	2013-02-24 13:38:10	235	eComposition	222	add/1453
26	13	2013-02-24 13:38:23	235	eComposition	222	delete/1452
26	4	2013-02-24 13:38:27	235	eComposition	222	order
13	385	2013-02-24 13:39:34	234	pScript	280	NA
13	0	2013-02-24 13:39:34	234	vResource	1236	NA
7	357	2013-02-24 13:40:10	236	eComposition	236	edit/1451
7	0	2013-02-24 13:40:10	236	eComposition	236	edit/1451
26	104	2013-02-24 13:40:11	235	eComposition	222	edit/1453
26	0	2013-02-24 13:40:11	235	eComposition	222	edit/1453
26	34	2013-02-24 13:40:45	235	eComposition	222	edit/1453
26	4	2013-02-24 13:40:49	235	eComposition	222	edit/1453
26	66	2013-02-24 13:41:55	235	eComposition	222	edit/1453
26	2	2013-02-24 13:41:57	235	eComposition	222	edit/1453
26	0	2013-02-24 13:41:57	235	eComposition	222	edit/1453
26	38	2013-02-24 13:42:35	235	eComposition	222	edit/1453
26	81	2013-02-24 13:43:56	235	eComposition	222	order
26	11	2013-02-24 13:44:07	235	eComposition	222	delete/1453
7	245	2013-02-24 13:44:15	236	eComposition	236	add/1454
26	9	2013-02-24 13:44:16	235	eComposition	222	add/1455
26	18	2013-02-24 13:44:34	235	eComposition	222	delete/1455
7	48	2013-02-24 13:45:03	236	eComposition	236	add/
7	3	2013-02-24 13:45:06	236	eComposition	236	edit/1454
7	102	2013-02-24 13:46:48	236	rComposition	236	NA
20	0	2013-02-24 13:47:37	1	vComposition	233	NA
15	1435	2013-02-24 13:49:24	241	eComposition	224	edit/1396
7	166	2013-02-24 13:49:34	236	aAnnComposition	1275	236
20	990	2013-02-24 14:04:07	1	vComposition	221	NA
20	31	2013-02-24 14:04:38	1	vComposition	221	NA
20	240	2013-02-24 14:08:38	1	vComposition	234	NA
16	0	2013-02-24 15:15:29	241	eComposition	224	edit/1442
16	163	2013-02-24 15:18:12	241	eComposition	224	edit/1449
14	0	2013-02-24 15:19:13	234	eComposition	232	add/1456
14	36	2013-02-24 15:19:49	234	eComposition	232	edit/1456
14	348	2013-02-24 15:25:37	234	eComposition	232	delete/1456
14	25	2013-02-24 15:26:02	234	eComposition	232	order
14	2	2013-02-24 15:26:04	234	eComposition	232	order
14	1	2013-02-24 15:26:05	234	eComposition	232	order
14	5	2013-02-24 15:26:10	234	eComposition	232	add/1457
14	2	2013-02-24 15:26:12	234	eComposition	232	order
14	3	2013-02-24 15:26:15	234	eComposition	232	order
14	9	2013-02-24 15:26:24	234	eComposition	232	edit/1457
14	2	2013-02-24 15:26:26	234	eComposition	232	edit/1457
14	1	2013-02-24 15:26:27	234	eComposition	232	edit/1457
14	7	2013-02-24 15:26:34	234	eComposition	232	edit/1457
14	4	2013-02-24 15:26:38	234	eComposition	232	edit/1457
14	12	2013-02-24 15:26:50	234	eComposition	232	delete/1457
14	4	2013-02-24 15:26:54	234	eComposition	232	order
14	60	2013-02-24 15:27:54	234	aComposition	237	NA
14	36	2013-02-24 15:28:30	234	eComposition	237	add/1458
14	20	2013-02-24 15:28:50	234	eComposition	237	add/1459
14	4	2013-02-24 15:28:54	234	eComposition	237	delete/1459
14	6	2013-02-24 15:29:00	234	eComposition	237	add/1460
14	19	2013-02-24 15:29:19	234	eComposition	237	add/1461
14	18	2013-02-24 15:29:37	234	eComposition	237	add/1462
14	162	2013-02-24 15:32:19	234	eComposition	237	edit/1461
14	34	2013-02-24 15:32:53	234	eComposition	237	order
16	1315	2013-02-24 15:40:07	241	eComposition	224	edit/1449
14	1024	2013-02-24 15:49:57	234	eComposition	237	edit/1462
14	12	2013-02-24 15:50:09	234	eComposition	237	edit/1462
14	28	2013-02-24 15:50:37	234	eComposition	237	edit/1462
16	784	2013-02-24 15:53:11	241	eComposition	224	edit/1450
16	17	2013-02-24 15:53:28	241	eComposition	224	edit/1442
27	0	2013-02-24 15:54:43	235	eComposition	222	add/1464
27	8	2013-02-24 15:54:51	235	eComposition	222	order
14	257	2013-02-24 15:54:54	234	eComposition	237	edit/1462
14	6	2013-02-24 15:55:00	234	eComposition	237	edit/1462
27	16	2013-02-24 15:55:07	235	eComposition	222	edit/1464
14	184	2013-02-24 15:58:04	234	eComposition	237	edit/1462
14	2	2013-02-24 15:58:06	234	eComposition	237	edit/1462
14	64	2013-02-24 15:59:10	234	eComposition	237	edit/1462
8	0	2013-02-24 15:59:23	236	aDocument	93	NA
8	17	2013-02-24 15:59:40	236	vDocument	93	NA
8	7	2013-02-24 15:59:47	236	rDocument	93	NA
27	526	2013-02-24 16:03:53	235	eComposition	222	edit/1464
14	422	2013-02-24 16:06:12	234	eComposition	237	edit/1462
27	227	2013-02-24 16:07:40	235	eComposition	222	add/1465
14	93	2013-02-24 16:07:45	234	eComposition	237	edit/1462
27	5	2013-02-24 16:07:45	235	eComposition	222	order
14	1	2013-02-24 16:07:46	234	eComposition	237	edit/1462
14	1	2013-02-24 16:07:47	234	eComposition	237	edit/1462
14	0	2013-02-24 16:07:47	234	eComposition	237	edit/1462
14	0	2013-02-24 16:07:47	234	eComposition	237	edit/1462
14	0	2013-02-24 16:07:47	234	eComposition	237	edit/1462
