created	author	rate	target	mean	votes	owner
2014-03-19 15:54:20	264	4	R1571	3.5	2	261
2014-03-19 15:55:12	269	2	R1552	2.75	8	266
2014-03-19 15:55:36	264	4	R1480	4	4	262
2014-03-19 15:56:02	269	1	R1567	2.66667	3	270
2014-03-19 15:56:05	264	3	R1479	3.75	4	262
2014-03-19 15:57:43	264	3	R1557	3.85714	7	266
2014-03-19 15:58:01	264	3	R1554	3.83333	6	266
2014-03-19 15:58:08	264	3	R1553	3.14286	7	266
2014-03-19 16:28:47	266	4	R1572	4	6	264
2014-03-19 16:31:41	264	3	R1566	3.5	4	270
2014-03-19 16:35:24	264	4	C277	4	1	261
2014-03-19 16:48:25	262	5	R1485	4	5	264
2014-03-19 17:00:45	265	4	R1576	3.33333	6	268
2014-03-19 17:01:14	265	4	R1559	3.90909	11	267
2014-03-19 17:03:41	262	5	R1503	4.16667	6	265
2014-03-19 17:23:24	264	3	R1532	3.42857	7	263
2014-03-19 17:24:16	264	3	R1560	3.71429	7	267
2014-03-19 17:31:31	265	4	R1547	4	7	266
2014-03-19 17:32:16	264	4	R1578	3.33333	3	264
2014-03-19 17:36:15	266	5	R1573	3.28571	7	264
2014-03-19 17:38:40	262	5	D142	5	2	265
2014-03-19 17:42:17	266	4	R1575	3.6	5	264
2014-03-19 17:42:53	266	3	R1574	3	3	264
2014-03-19 23:58:05	265	4	R1546	4	6	266
2014-03-20 09:40:05	264	5	R1580	3.8	5	265
2014-03-20 09:40:51	264	4	R1579	3.4	5	265
2014-03-20 09:40:58	264	4	R1577	3.6	5	265
2014-03-20 11:51:34	1	0	R1581	2.5	4	1
2014-03-20 20:24:38	264	4	R1581	2.5	4	1
2014-03-21 12:39:44	1	5	R1582	4.57143	7	264
2014-03-21 15:12:48	270	4	R1582	4.57143	7	264
2014-03-21 15:12:55	270	3	R1580	3.8	5	265
2014-03-21 15:13:09	270	2	R1581	2.5	4	1
2014-03-21 15:13:52	270	4	R1579	3.4	5	265
2014-03-21 15:14:36	270	3	R1578	3.33333	3	264
2014-03-21 15:14:46	270	3	R1577	3.6	5	265
2014-03-21 15:14:54	270	2	R1576	3.33333	6	268
2014-03-21 15:15:08	270	3	R1575	3.6	5	264
2014-03-21 15:15:33	270	3	R1574	3	3	264
2014-03-21 15:16:13	270	1	R1573	3.28571	7	264
2014-03-21 15:24:33	270	3	R1572	4	6	264
2014-03-21 15:24:42	270	3	R1571	3.5	2	261
2014-03-21 15:47:16	271	4	R1573	3.28571	7	264
2014-03-21 16:47:25	1	4	R1585	3	7	271
2014-03-22 03:39:20	265	4	R1587	3.33333	6	271
2014-03-22 03:39:58	265	4	R1586	3.33333	6	271
2014-03-22 03:42:40	265	5	R1582	4.57143	7	264
2014-03-22 03:46:03	265	4	R1584	2.66667	6	271
2014-03-22 15:44:23	270	3	R1587	3.33333	6	271
2014-03-22 15:45:19	270	3	R1586	3.33333	6	271
2014-03-22 15:45:38	270	3	R1585	3	7	271
2014-03-22 15:46:14	270	2	R1584	2.66667	6	271
2014-03-22 15:46:49	270	3	R1583	3.25	4	271
2014-03-22 15:55:08	270	4	R1567	2.66667	3	270
2014-03-22 15:56:26	270	2	R1565	3.6	5	265
2014-03-22 15:56:55	270	2	R1564	3.33333	3	265
2014-03-22 15:57:07	270	2	R1563	3.8	5	267
2014-03-22 15:57:20	270	3	R1562	3.88889	9	262
2014-03-22 15:57:33	270	4	R1561	4	9	267
2014-03-22 15:59:03	270	1	R1560	3.71429	7	267
2014-03-22 15:59:26	270	2	R1559	3.90909	11	267
2014-03-22 15:59:39	270	1	R1558	3.55556	9	262
2014-03-22 16:00:15	270	3	R1557	3.85714	7	266
2014-03-22 16:00:27	270	3	R1556	3.83333	6	266
2014-03-22 16:01:18	270	2	R1555	4	5	266
2014-03-22 16:01:28	270	2	R1554	3.83333	6	266
2014-03-22 16:01:41	270	2	R1553	3.14286	7	266
2014-03-22 16:01:59	270	1	R1552	2.75	8	266
2014-03-22 16:03:04	270	3	R1551	3.625	8	266
2014-03-22 16:03:26	270	3	R1550	3.8	5	267
2014-03-22 16:03:59	270	3	R1549	4.4	5	267
2014-03-22 16:04:09	270	3	R1548	3.5	8	266
2014-03-22 16:06:08	270	3	R1546	4	6	266
2014-03-22 18:16:32	271	4	R1582	4.57143	7	264
2014-03-22 18:19:03	271	2	R1581	2.5	4	1
2014-03-22 18:24:20	271	4	R1548	3.5	8	266
2014-03-22 18:25:34	271	3	R1551	3.625	8	266
2014-03-22 18:29:35	271	4	R1542	3.66667	9	261
2014-03-22 18:30:01	271	4	R1584	2.66667	6	271
2014-03-22 18:32:27	271	4	R1561	4	9	267
2014-03-22 18:36:36	271	3	R1586	3.33333	6	271
2014-03-22 18:36:52	271	3	R1585	3	7	271
2014-03-22 18:37:16	271	3	R1579	3.4	5	265
2014-03-22 18:37:38	271	3	R1520	3.9	10	262
2014-03-23 13:04:55	268	3	R1587	3.33333	6	271
2014-03-23 13:11:38	268	3	R1579	3.4	5	265
2014-03-23 13:19:23	268	3	R1585	3	7	271
2014-03-23 13:19:30	268	3	R1586	3.33333	6	271
2014-03-23 13:21:00	268	2	R1584	2.66667	6	271
2014-03-23 13:23:50	268	4	R1580	3.8	5	265
2014-03-23 13:45:55	268	3	R1578	3.33333	3	264
2014-03-23 13:49:42	268	4	R1577	3.6	5	265
2014-03-23 19:17:42	265	4	R1548	3.5	8	266
2014-03-23 19:26:21	265	3	R1542	3.66667	9	261
2014-03-23 19:28:17	265	4	R1577	3.6	5	265
2014-03-23 19:29:54	265	3	R1585	3	7	271
2014-03-23 19:31:06	265	3	R1583	3.25	4	271
2014-03-23 23:07:42	267	3	R1589	3.4	5	267
2014-03-24 02:56:58	270	3	R1589	3.4	5	267
2014-03-24 17:55:59	267	5	R1590	4.57143	7	267
2014-03-24 20:28:17	266	3	R1592	3	3	267
2014-03-24 20:29:51	266	2	R1591	2.33333	3	267
2014-03-24 20:32:57	266	5	R1590	4.57143	7	267
2014-03-24 20:59:18	266	3	R1589	3.4	5	267
2014-03-24 21:01:26	266	3	R1577	3.6	5	265
2014-03-24 21:02:51	266	2	R1581	2.5	4	1
2014-03-24 21:05:08	266	5	R1582	4.57143	7	264
2014-03-24 21:09:05	266	3	R1587	3.33333	6	271
2014-03-24 21:10:05	266	3	R1586	3.33333	6	271
2014-03-24 21:11:36	266	3	R1585	3	7	271
2014-03-24 21:12:08	266	1	R1584	2.66667	6	271
2014-03-24 21:12:32	266	3	R1583	3.25	4	271
2014-03-24 21:19:27	266	3	R1580	3.8	5	265
2014-03-24 21:20:18	266	3	R1579	3.4	5	265
2014-03-24 21:21:36	266	2	R1576	3.33333	6	268
2014-03-24 22:18:45	268	5	R1590	4.57143	7	267
2014-03-25 00:48:41	269	2	R1592	3	3	267
2014-03-25 00:50:21	269	1	R1591	2.33333	3	267
2014-03-25 00:53:40	269	5	R1590	4.57143	7	267
2014-03-25 00:56:33	269	3	R1587	3.33333	6	271
2014-03-25 00:57:38	269	4	R1582	4.57143	7	264
2014-03-25 00:58:48	269	4	R1580	3.8	5	265
2014-03-25 08:15:49	268	4	R1594	4	4	269
2014-03-25 08:19:46	268	4	R1595	4.5	2	269
2014-03-25 14:37:34	268	3	R1593	3.5	4	269
2014-03-25 20:25:32	1	4	R1597	4.33333	3	271
2014-03-25 20:29:06	1	3	R1596	3.75	4	271
2014-03-25 21:31:18	271	4	R1477	4	4	263
2014-03-25 22:29:55	271	4	R1529	4	8	268
2014-03-25 22:46:25	271	4	R1600	3.33333	3	271
2014-03-25 22:46:46	271	4	R1599	4	3	271
2014-03-25 22:47:19	271	4	R1598	4	4	271
2014-03-25 22:47:37	271	4	R1596	3.75	4	271
2014-03-25 22:48:40	271	4	R1601	3.66667	3	271
2014-03-26 01:05:10	266	3	R1601	3.66667	3	271
2014-03-26 01:05:20	266	3	R1600	3.33333	3	271
2014-03-26 01:05:36	266	4	R1599	4	3	271
2014-03-26 01:05:51	266	4	R1598	4	4	271
2014-03-26 01:06:10	266	5	R1597	4.33333	3	271
2014-03-26 01:06:35	266	3	R1596	3.75	4	271
2014-03-26 01:08:04	266	5	R1595	4.5	2	269
2014-03-26 01:09:21	266	5	R1594	4	4	269
2014-03-26 01:11:49	266	3	R1593	3.5	4	269
2014-03-26 01:56:38	271	4	R1602	3.66667	3	271
2014-03-26 12:50:21	271	5	R1499	4.33333	6	263
2014-03-26 13:13:54	271	3	R1593	3.5	4	269
2014-03-26 13:16:10	271	3	R1590	4.57143	7	267
2014-03-26 13:24:20	1	5	R1590	4.57143	7	267
2014-03-26 13:30:48	271	4	R1589	3.4	5	267
2014-03-26 15:28:05	271	5	D142	5	2	265
2014-03-26 15:32:01	271	4	R1533	4	7	268
2014-03-26 15:36:22	271	3	R1552	2.75	8	266
2014-03-26 15:39:11	271	3	R1574	3	3	264
2014-03-26 15:40:59	271	2	R1545	3.14286	7	267
2014-03-26 15:46:46	271	4	R1546	4	6	266
2014-03-26 15:47:58	271	4	R1525	3.83333	6	270
2014-03-26 15:53:16	271	2	R1521	3.14286	7	264
2014-03-26 16:03:19	271	3	R1488	3.25	4	269
2014-03-26 16:04:35	271	4	R1485	4	5	264
2014-03-26 16:19:24	271	4	R1476	4	5	265
2014-03-26 16:20:14	271	3	R1594	4	4	269
2014-03-28 11:18:45	264	4	R1602	3.66667	3	271
2014-03-28 11:18:50	264	4	R1601	3.66667	3	271
2014-03-28 11:18:55	264	3	R1600	3.33333	3	271
2014-03-28 11:19:00	264	4	R1599	4	3	271
2014-03-28 11:19:05	264	4	R1598	4	4	271
2014-03-28 11:19:32	264	4	R1597	4.33333	3	271
2014-03-28 11:19:38	264	5	R1596	3.75	4	271
2014-03-28 11:20:09	264	4	R1594	4	4	269
2014-03-28 11:20:14	264	5	R1593	3.5	4	269
2014-03-28 11:20:41	264	4	R1592	3	3	267
2014-03-28 11:20:53	264	4	R1590	4.57143	7	267
2014-03-28 11:21:49	264	4	R1591	2.33333	3	267
2014-03-28 11:22:08	264	4	R1589	3.4	5	267
2014-03-28 11:22:16	264	4	R1587	3.33333	6	271
2014-03-28 11:22:25	264	2	R1585	3	7	271
2014-03-28 11:22:39	264	3	R1584	2.66667	6	271
2014-03-28 11:23:19	264	4	R1583	3.25	4	271
2014-03-28 11:23:31	264	4	R1586	3.33333	6	271
2014-03-28 11:29:11	264	5	C264	5	3	264
2014-03-28 11:37:08	264	5	C278	5	1	265
2014-03-28 12:00:43	1	5	C264	5	3	264
2014-03-28 16:52:56	265	5	C264	5	3	264
2014-03-28 16:53:24	265	5	C286	4	2	267
2014-04-03 22:02:23	264	5	R1605	4	3	264
2014-04-03 22:12:27	264	5	R1607	4.33333	3	264
2014-04-03 22:13:06	264	4	R1608	3	2	265
2014-04-03 22:13:12	264	4	R1606	3	2	265
2014-04-03 22:13:17	264	5	R1603	4.5	2	265
2014-04-03 22:15:56	265	5	R1605	4	3	264
2014-04-03 22:18:24	265	5	R1607	4.33333	3	264
2014-04-03 22:24:18	264	5	R1609	4.66667	3	264
2014-04-05 15:28:13	266	3	R1602	3.66667	3	271
2014-04-05 15:28:30	266	4	R1499	4.33333	6	263
2014-04-05 15:33:03	266	4	R1603	4.5	2	265
2014-04-05 15:33:24	266	3	R1604	3	1	265
2014-04-05 15:33:32	266	2	R1605	4	3	264
2014-04-05 15:33:50	266	2	R1606	3	2	265
2014-04-05 15:34:07	266	3	R1607	4.33333	3	264
2014-04-05 15:34:17	266	2	R1608	3	2	265
2014-04-05 15:34:49	266	4	R1609	4.66667	3	264
2014-04-05 15:35:25	266	4	R1611	4	2	266
2014-04-06 01:45:27	265	5	R1609	4.66667	3	264
2014-04-06 01:47:26	265	4	R1611	4	2	266
2014-04-08 12:38:59	265	5	R1612	3.75	4	265
2014-04-08 12:41:08	265	4	R1613	3.25	4	265
2014-04-08 12:45:51	265	4	R1614	3.66667	3	265
2014-04-08 18:49:26	1	4	R1614	3.66667	3	265
2014-04-08 19:25:27	1	5	R1617	3.75	4	1
2014-04-09 12:57:10	264	4	R1621	3.5	4	271
2014-04-09 13:37:25	265	4	R1615	3.75	4	1
2014-04-09 13:41:43	265	5	R1616	4	2	1
2014-04-09 13:44:24	265	4	R1617	3.75	4	1
2014-04-09 13:47:06	265	4	R1618	3.25	4	271
2014-04-09 13:48:59	265	5	R1619	3.8	5	271
2014-04-09 13:50:04	265	5	R1620	3.5	4	271
2014-04-09 14:03:11	265	4	R1621	3.5	4	271
2014-04-09 14:03:41	265	5	R1622	3.33333	3	271
2014-04-09 14:08:50	265	4	R1624	4	4	271
2014-04-09 14:09:15	265	4	R1625	3	4	271
2014-04-09 22:48:17	1	3	R1625	3	4	271
2014-04-13 12:05:15	265	5	R1627	4	3	1
2014-04-13 12:07:46	265	5	R1626	4	4	1
2014-04-13 12:32:02	1	4	R1634	4.28571	7	265
2014-04-13 12:32:37	265	4	R1629	3.2	5	265
2014-04-13 12:33:33	265	4	R1630	3	2	265
2014-04-13 12:34:24	265	4	R1632	3.4	5	265
2014-04-13 12:34:41	265	4	R1631	3.33333	3	265
2014-04-13 12:35:05	265	5	R1633	3.75	4	265
2014-04-13 12:35:52	265	5	R1634	4.28571	7	265
2014-04-13 12:36:22	265	4	R1635	3.5	6	265
2014-04-13 23:35:12	262	4	R1635	3.5	6	265
2014-04-13 23:36:37	262	5	R1634	4.28571	7	265
2014-04-14 10:51:14	265	4	R1636	3.6	5	262
2014-04-14 10:52:16	265	5	R1637	4	5	262
2014-04-14 10:55:37	265	4	R1639	2.2	5	262
2014-04-14 10:56:30	265	5	R1640	3.57143	7	262
2014-04-14 10:58:27	265	5	R1641	4	4	262
2014-04-14 11:00:37	265	5	R1642	3.66667	3	262
2014-04-14 11:10:17	265	4	R1643	3.75	4	262
2014-04-14 11:17:43	265	4	R1644	3.8	5	262
2014-04-14 11:24:22	265	4	R1645	3.57143	7	262
2014-04-14 11:26:43	265	4	R1646	3.66667	6	262
2014-04-14 14:32:52	1	4	R1644	3.8	5	262
2014-04-15 11:34:53	263	4	R1635	3.5	6	265
2014-04-15 11:39:00	263	4	R1645	3.57143	7	262
2014-04-15 11:39:15	263	4	R1646	3.66667	6	262
2014-04-15 11:42:06	263	3	R1644	3.8	5	262
2014-04-15 11:42:08	263	3	R1643	3.75	4	262
2014-04-15 11:42:09	263	3	R1642	3.66667	3	262
2014-04-15 11:42:10	263	3	R1641	4	4	262
2014-04-15 11:42:11	263	3	R1640	3.57143	7	262
2014-04-15 11:42:35	263	4	R1636	3.6	5	262
2014-04-15 11:43:29	263	2	R1639	2.2	5	262
2014-04-15 11:44:05	263	4	R1637	4	5	262
2014-04-15 11:45:39	263	4	R1632	3.4	5	265
2014-04-15 11:45:55	263	3	R1633	3.75	4	265
2014-04-15 11:47:57	263	4	R1634	4.28571	7	265
2014-04-15 11:52:34	263	5	R1647	4.2	5	263
2014-04-15 11:53:57	263	5	R1648	3.83333	6	263
2014-04-16 10:13:20	265	5	R1647	4.2	5	263
2014-04-16 10:14:45	265	5	R1648	3.83333	6	263
2014-04-16 10:26:51	265	4	R1649	3.25	4	265
2014-04-16 10:28:21	265	4	R1650	2.75	4	265
2014-04-16 10:29:09	265	5	R1651	3.5	6	265
2014-04-16 10:30:55	265	5	R1652	4.4	5	265
2014-04-16 10:33:07	265	4	R1653	4	7	265
2014-04-16 11:40:38	271	2	R1651	3.5	6	265
2014-04-16 11:46:42	271	4	R1653	4	7	265
2014-04-16 12:46:32	262	5	R1655	4	7	271
2014-04-16 12:47:10	1	4	R1658	3.71429	7	271
2014-04-16 12:50:31	262	5	R1654	4.33333	6	271
2014-04-16 13:04:09	271	4	R1660	4.2	5	271
2014-04-16 13:05:16	264	5	R1660	4.2	5	271
2014-04-16 13:05:25	264	5	R1658	3.71429	7	271
2014-04-16 13:07:39	264	4	R1656	3.4	5	271
2014-04-16 13:07:47	264	4	R1653	4	7	265
2014-04-16 13:08:59	264	4	R1655	4	7	271
2014-04-16 13:11:26	264	4	R1652	4.4	5	265
2014-04-16 13:11:49	264	4	R1651	3.5	6	265
2014-04-16 13:11:59	271	4	R1655	4	7	271
2014-04-16 13:16:18	262	5	R1653	4	7	265
2014-04-16 13:16:35	264	3	R1640	3.57143	7	262
2014-04-16 13:16:43	264	4	R1659	3.2	5	271
2014-04-16 14:52:49	264	4	R1647	4.2	5	263
2014-04-16 16:44:56	264	4	C265	4	1	267
2014-04-16 16:45:28	264	3	C286	4	2	267
2014-04-16 16:46:42	264	3	R1618	3.25	4	271
2014-04-16 16:47:10	264	4	R1620	3.5	4	271
2014-04-16 16:48:38	264	5	R1464	4.5	2	1
2014-04-16 16:49:02	264	4	R1648	3.83333	6	263
2014-04-16 16:49:48	264	4	R1612	3.75	4	265
2014-04-16 16:58:50	264	5	R1661	4.71429	7	264
2014-04-16 17:08:13	264	5	R1662	3.6	5	264
2014-04-16 17:14:13	264	5	R1663	3.75	4	264
2014-04-16 18:05:45	264	5	R1664	4.2	5	264
2014-04-16 18:18:48	264	5	R1665	4.33333	6	264
2014-04-16 18:19:28	264	5	R1666	4.6	5	264
2014-04-16 18:26:00	264	5	R1667	4	5	264
2014-04-16 18:51:30	1	5	R1665	4.33333	6	264
2014-04-16 20:56:56	262	5	R1661	4.71429	7	264
2014-04-16 21:13:20	265	4	R1654	4.33333	6	271
2014-04-16 21:14:16	265	4	R1655	4	7	271
2014-04-16 21:16:21	265	4	R1656	3.4	5	271
2014-04-16 21:25:27	265	4	R1658	3.71429	7	271
2014-04-16 21:27:20	265	5	R1660	4.2	5	271
2014-04-16 21:34:13	265	5	R1661	4.71429	7	264
2014-04-16 21:40:54	265	4	R1662	3.6	5	264
2014-04-16 21:42:29	265	4	R1663	3.75	4	264
2014-04-16 21:43:45	265	5	R1664	4.2	5	264
2014-04-16 21:48:37	265	5	R1665	4.33333	6	264
2014-04-16 21:54:08	265	5	R1666	4.6	5	264
2014-04-16 21:55:31	265	4	R1667	4	5	264
2014-04-16 22:38:38	264	5	C291	5	1	264
2014-04-17 17:09:06	264	5	R1654	4.33333	6	271
2014-04-17 17:09:26	264	4	R1645	3.57143	7	262
2014-04-17 17:12:33	264	3	R1623	3	3	271
2014-04-17 17:12:42	264	4	R1613	3.25	4	265
2014-04-17 17:13:39	264	3	R1646	3.66667	6	262
2014-04-17 17:14:22	264	3	R1619	3.8	5	271
2014-04-17 17:46:23	264	4	R1657	3.33333	3	271
2014-04-17 17:46:36	264	4	R1615	3.75	4	1
2014-04-17 17:47:00	264	4	R1624	4	4	271
2014-04-17 20:52:38	262	5	R1667	4	5	264
2014-04-18 10:50:20	263	5	R1670	3.5	4	263
2014-04-18 10:50:24	263	5	R1669	4	3	263
2014-04-18 10:50:26	263	5	R1668	3.5	4	263
2014-04-18 10:51:01	263	5	R1661	4.71429	7	264
2014-04-18 10:55:02	263	3	R1662	3.6	5	264
2014-04-18 10:55:51	263	3	R1663	3.75	4	264
2014-04-18 11:00:02	263	4	R1664	4.2	5	264
2014-04-18 11:00:28	263	4	R1665	4.33333	6	264
2014-04-18 11:04:28	263	5	R1666	4.6	5	264
2014-04-18 11:04:46	263	3	R1667	4	5	264
2014-04-18 11:06:43	263	4	R1660	4.2	5	271
2014-04-18 11:07:32	263	3	R1659	3.2	5	271
2014-04-18 11:09:39	263	4	R1651	3.5	6	265
2014-04-18 11:10:01	263	5	R1652	4.4	5	265
2014-04-18 11:11:13	263	4	R1653	4	7	265
2014-04-18 11:11:19	263	4	R1654	4.33333	6	271
2014-04-18 11:11:29	263	4	R1655	4	7	271
2014-04-18 11:11:34	263	3	R1656	3.4	5	271
2014-04-18 11:11:36	263	3	R1657	3.33333	3	271
2014-04-18 11:11:48	263	3	R1658	3.71429	7	271
2014-04-20 14:47:42	270	3	R1674	3.75	4	263
2014-04-20 14:48:26	270	3	R1673	3.5	4	263
2014-04-20 14:51:43	270	3	R1672	3.66667	3	263
2014-04-20 14:52:32	270	3	R1671	3.75	4	263
2014-04-20 14:54:17	270	2	R1670	3.5	4	263
2014-04-20 14:57:25	270	4	R1661	4.71429	7	264
2014-04-20 14:59:13	262	5	R1645	3.57143	7	262
2014-04-20 14:59:18	262	5	R1646	3.66667	6	262
2014-04-20 14:59:30	262	5	R1644	3.8	5	262
2014-04-20 14:59:40	262	5	R1643	3.75	4	262
2014-04-20 14:59:50	262	5	R1641	4	4	262
2014-04-20 15:00:33	262	5	R1637	4	5	262
2014-04-20 15:01:15	270	3	R1612	3.75	4	265
2014-04-20 15:01:22	262	5	R1636	3.6	5	262
2014-04-20 15:01:39	262	5	R1640	3.57143	7	262
2014-04-20 15:03:22	270	3	R1618	3.25	4	271
2014-04-20 15:15:54	270	3	R1619	3.8	5	271
2014-04-20 15:21:10	270	3	R1620	3.5	4	271
2014-04-20 15:21:31	270	3	R1621	3.5	4	271
2014-04-20 15:22:23	270	3	R1622	3.33333	3	271
2014-04-20 15:24:02	270	3	R1623	3	3	271
2014-04-20 15:24:33	270	4	R1624	4	4	271
2014-04-20 15:25:25	270	2	R1625	3	4	271
2014-04-20 15:25:52	270	5	R1626	4	4	1
2014-04-20 15:26:48	270	4	R1627	4	3	1
2014-04-20 15:27:07	270	3	R1629	3.2	5	265
2014-04-20 15:27:29	270	2	R1630	3	2	265
2014-04-20 15:27:53	270	3	R1631	3.33333	3	265
2014-04-20 15:28:39	270	3	R1632	3.4	5	265
2014-04-20 15:29:14	270	4	R1633	3.75	4	265
2014-04-20 15:30:39	270	5	R1634	4.28571	7	265
2014-04-20 15:32:49	270	3	R1635	3.5	6	265
2014-04-20 15:33:56	270	2	R1636	3.6	5	262
2014-04-20 15:35:16	270	1	R1639	2.2	5	262
2014-04-20 16:05:06	270	3	R1640	3.57143	7	262
2014-04-20 16:07:33	270	3	R1637	4	5	262
2014-04-20 16:11:13	270	2	R1645	3.57143	7	262
2014-04-20 16:13:13	270	3	R1646	3.66667	6	262
2014-04-20 16:16:12	270	3	R1647	4.2	5	263
2014-04-20 16:17:34	270	3	R1648	3.83333	6	263
2014-04-20 16:18:38	270	3	R1649	3.25	4	265
2014-04-20 16:20:31	270	1	R1650	2.75	4	265
2014-04-20 16:21:15	270	3	R1651	3.5	6	265
2014-04-20 16:23:20	270	4	R1652	4.4	5	265
2014-04-20 16:25:52	270	3	R1653	4	7	265
2014-04-20 16:26:16	270	4	R1654	4.33333	6	271
2014-04-20 16:29:36	270	3	R1655	4	7	271
2014-04-20 16:30:09	270	3	R1656	3.4	5	271
2014-04-20 16:30:32	270	3	R1657	3.33333	3	271
2014-04-20 16:32:33	270	3	R1658	3.71429	7	271
2014-04-20 16:33:40	270	2	R1659	3.2	5	271
2014-04-20 16:35:57	270	3	R1660	4.2	5	271
2014-04-20 16:37:14	270	3	R1662	3.6	5	264
2014-04-20 16:38:37	270	3	R1663	3.75	4	264
2014-04-20 16:40:49	270	3	R1664	4.2	5	264
2014-04-20 16:42:27	270	3	R1665	4.33333	6	264
2014-04-20 16:44:32	270	4	R1666	4.6	5	264
2014-04-20 16:45:52	270	3	R1667	4	5	264
2014-04-20 16:47:31	270	3	R1668	3.5	4	263
2014-04-20 16:48:16	270	3	R1669	4	3	263
2014-04-20 21:22:03	269	4	R1661	4.71429	7	264
2014-04-20 23:45:52	269	3	R1658	3.71429	7	271
2014-04-20 23:50:30	269	3	R1675	4	6	270
2014-04-20 23:58:49	269	4	R1676	3.8	5	270
2014-04-21 07:56:59	268	2	R1639	2.2	5	262
2014-04-21 07:58:18	268	3	R1645	3.57143	7	262
2014-04-21 09:17:22	268	4	R1686	3.5	4	268
2014-04-21 09:17:42	268	4	R1683	3.6	5	268
2014-04-21 09:17:55	268	3	R1681	2.75	4	268
2014-04-21 09:18:11	268	4	R1682	3.5	4	268
2014-04-21 09:18:49	268	4	R1684	3.4	5	268
2014-04-21 09:19:11	268	5	R1685	4	3	268
2014-04-21 09:19:22	268	4	R1687	3.5	4	268
2014-04-21 13:09:04	270	3	R1680	3.5	6	269
2014-04-21 13:10:00	270	3	R1681	2.75	4	268
2014-04-21 13:10:44	270	3	R1682	3.5	4	268
2014-04-21 13:11:29	270	3	R1683	3.6	5	268
2014-04-21 13:12:13	270	3	R1684	3.4	5	268
2014-04-21 13:12:55	270	3	R1685	4	3	268
2014-04-21 13:13:39	270	3	R1686	3.5	4	268
2014-04-21 13:14:28	270	3	R1687	3.5	4	268
2014-04-21 13:57:58	271	3	R1689	3.8	5	270
2014-04-21 13:58:55	271	3	R1687	3.5	4	268
2014-04-21 14:07:59	271	2	R1680	3.5	6	269
2014-04-21 14:08:56	271	2	R1681	2.75	4	268
2014-04-21 14:09:51	271	2	R1679	3.66667	3	269
2014-04-21 14:14:48	271	4	R1677	3.5	2	270
2014-04-21 14:16:36	271	4	R1672	3.66667	3	263
2014-04-21 14:18:05	271	4	R1670	3.5	4	263
2014-04-21 14:19:51	271	4	R1671	3.75	4	263
2014-04-21 14:28:40	1	4	R1671	3.75	4	263
2014-04-21 14:31:24	271	3	R1662	3.6	5	264
2014-04-21 14:42:02	271	4	R1691	3.25	4	271
2014-04-21 14:42:35	271	4	R1664	4.2	5	264
2014-04-21 14:49:22	271	4	R1692	3.33333	3	271
2014-04-21 15:30:10	271	4	R1503	4.16667	6	265
2014-04-21 15:40:05	271	4	R1688	3.33333	3	270
2014-04-21 15:40:52	271	3	R1683	3.6	5	268
2014-04-21 15:42:08	271	4	R1673	3.5	4	263
2014-04-21 15:47:37	271	4	R1666	4.6	5	264
2014-04-21 16:04:00	271	3	R1629	3.2	5	265
2014-04-21 16:28:32	268	3	R1693	3	4	271
2014-04-21 16:39:06	268	4	R1701	3.57143	7	268
2014-04-21 16:44:59	268	3	R1689	3.8	5	270
2014-04-21 17:12:27	268	4	R1675	4	6	270
2014-04-21 17:34:00	268	4	R1703	3.625	8	268
2014-04-21 17:39:09	268	4	R1617	3.75	4	1
2014-04-21 17:55:44	268	5	R1704	4	5	268
2014-04-21 18:02:53	268	4	R1705	3.4	5	268
2014-04-21 18:10:08	268	4	R1615	3.75	4	1
2014-04-21 18:13:12	268	4	R1688	3.33333	3	270
2014-04-21 18:24:46	268	3	R1680	3.5	6	269
2014-04-21 18:31:29	268	3	R1677	3.5	2	270
2014-04-21 18:42:33	268	4	R1653	4	7	265
2014-04-21 18:48:51	268	4	R1652	4.4	5	265
2014-04-21 18:50:07	268	4	R1706	4	4	268
2014-04-21 18:55:58	1	5	R1703	3.625	8	268
2014-04-21 18:59:02	268	3	R1651	3.5	6	265
2014-04-21 19:01:43	268	3	R1650	2.75	4	265
2014-04-21 19:03:17	268	3	R1649	3.25	4	265
2014-04-21 19:05:56	268	3	R1635	3.5	6	265
2014-04-21 19:07:28	268	4	R1634	4.28571	7	265
2014-04-21 19:15:29	268	4	R1676	3.8	5	270
2014-04-21 19:25:36	268	3	R1674	3.75	4	263
2014-04-21 19:30:43	268	3	R1670	3.5	4	263
2014-04-21 19:34:16	268	5	R1661	4.71429	7	264
2014-04-21 19:42:34	268	3	R1659	3.2	5	271
2014-04-21 19:45:14	268	4	R1655	4	7	271
2014-04-21 19:46:35	268	4	R1658	3.71429	7	271
2014-04-21 19:48:13	268	4	R1654	4.33333	6	271
2014-04-21 19:50:28	268	3	R1629	3.2	5	265
2014-04-21 19:51:46	268	4	R1619	3.8	5	271
2014-04-21 19:52:41	268	3	R1632	3.4	5	265
2014-04-21 20:26:32	1	3	R1690	3	4	271
2014-04-22 00:15:31	270	3	R1706	4	4	268
2014-04-22 00:19:29	270	3	R1705	3.4	5	268
2014-04-22 00:19:51	270	3	R1704	4	5	268
2014-04-22 00:20:47	270	3	R1703	3.625	8	268
2014-04-22 00:21:25	270	3	R1702	4	5	268
2014-04-22 00:22:07	270	3	R1701	3.57143	7	268
