Session	Time	Date	Author	Event	Parameter	Details
14	0	2014-03-25 22:26:55	271	playout-2	1529	68.60062268518517
14	0	2014-03-25 22:26:55	271	playout-2	1529	71.16513194444444
14	0	2014-03-25 22:26:55	271	playout-2	1529	72.44738657407407
14	1	2014-03-25 22:26:56	271	playout-2	1529	75.65302314814815
14	0	2014-03-25 22:26:56	271	playout-2	1529	78.21753240740739
14	0	2014-03-25 22:26:56	271	playout-2	1529	81.42316898148148
14	0	2014-03-25 22:26:56	271	playout-2	1529	83.98767824074073
14	0	2014-03-25 22:26:56	271	playout-2	1529	85.91106018518519
14	0	2014-03-25 22:26:56	271	playout-2	1529	87.83444212962962
14	0	2014-03-25 22:26:56	271	playout-2	1529	89.75782407407407
14	0	2014-03-25 22:26:56	271	playout-2	1529	92.96346064814814
14	0	2014-03-25 22:26:56	271	playout-2	1529	93.60458796296297
14	1	2014-03-25 22:26:57	271	playout-2	1529	94.88684259259259
14	0	2014-03-25 22:26:57	271	playout-2	1529	95.52796990740741
14	0	2014-03-25 22:26:57	271	playout-2	1529	97.45135185185184
14	0	2014-03-25 22:26:57	271	playout-2	1529	99.37473379629628
14	0	2014-03-25 22:26:57	271	playout-2	1529	100.01586111111111
14	0	2014-03-25 22:26:57	271	playout-2	1529	101.29811574074074
14	0	2014-03-25 22:26:57	271	playout-2	1529	103.22149768518518
14	1	2014-03-25 22:26:58	271	playout-2	1529	103.862625
14	0	2014-03-25 22:26:58	271	playout-2	1529	103.22149768518518
14	0	2014-03-25 22:26:58	271	playout-2	1529	98.09247916666666
14	0	2014-03-25 22:26:58	271	playout-2	1529	97.45135185185184
14	0	2014-03-25 22:26:58	271	playout-2	1529	96.81022453703703
14	0	2014-03-25 22:26:58	271	playout-2	1529	95.52796990740741
14	0	2014-03-25 22:26:58	271	playout-2	1529	94.88684259259259
14	0	2014-03-25 22:26:58	271	playout-2	1529	94.24571527777778
14	1	2014-03-25 22:26:59	271	playout-2	1529	93.60458796296297
14	0	2014-03-25 22:26:59	271	playout-2	1529	92.96346064814814
14	0	2014-03-25 22:26:59	271	playout-2	1529	92.32233333333333
14	0	2014-03-25 22:26:59	271	playout-2	1529	91.68120601851851
14	0	2014-03-25 22:26:59	271	playout-2	1529	91.0400787037037
14	0	2014-03-25 22:26:59	271	playout-2	1529	89.75782407407407
14	1	2014-03-25 22:27:00	271	playout-2	1529	91.0400787037037
14	0	2014-03-25 22:27:00	271	playout-2	1529	92.96346064814814
14	0	2014-03-25 22:27:00	271	playout-2	1529	94.24571527777778
14	3	2014-03-25 22:27:03	271	playout-2	1529	95.52796990740741
14	1	2014-03-25 22:27:04	271	playout-2	1529	96.81022453703703
14	0	2014-03-25 22:27:04	271	playout-2	1529	94.88684259259259
14	0	2014-03-25 22:27:04	271	playout-2	1529	100.01586111111111
14	0	2014-03-25 22:27:04	271	playout-2	1529	98.09247916666666
14	0	2014-03-25 22:27:04	271	playout-2	1529	97.45135185185184
14	0	2014-03-25 22:27:04	271	playout-2	1529	100.65698842592592
14	0	2014-03-25 22:27:04	271	playout-2	1529	98.73360648148147
14	0	2014-03-25 22:27:04	271	playout-2	1529	101.29811574074074
14	0	2014-03-25 22:27:04	271	playout-2	1529	102.58037037037037
14	0	2014-03-25 22:27:04	271	playout-2	1529	101.29811574074074
14	0	2014-03-25 22:27:04	271	playout-2	1529	100.65698842592592
14	0	2014-03-25 22:27:04	271	playout-2	1529	98.73360648148147
14	0	2014-03-25 22:27:04	271	playout-2	1529	98.09247916666666
14	0	2014-03-25 22:27:04	271	playout-2	1529	97.45135185185184
14	1	2014-03-25 22:27:05	271	playout-2	1529	95.52796990740741
14	1	2014-03-25 22:27:06	271	playout-1	1529	95.52796990740741
14	5	2014-03-25 22:27:11	271	playout-2	1529	99.978
14	0	2014-03-25 22:27:11	271	playout-2	1529	91.68120601851851
14	1	2014-03-25 22:27:12	271	playout-1	1529	91.68120601851851
14	3	2014-03-25 22:27:15	271	playout-2	1529	94.92399999999999
14	0	2014-03-25 22:27:15	271	playout-2	1529	83.34655092592592
14	1	2014-03-25 22:27:16	271	playout-1	1529	83.34655092592592
14	23	2014-03-25 22:27:39	271	playout-2	1529	105.94800000000001
14	8	2014-03-25 22:27:47	271	playout-2	1529	106.42713425925925
14	0	2014-03-25 22:27:47	271	playout-2	1529	103.862625
14	0	2014-03-25 22:27:47	271	playout-2	1529	103.22149768518518
14	1	2014-03-25 22:27:48	271	playout-2	1529	102.58037037037037
14	0	2014-03-25 22:27:48	271	playout-2	1529	101.29811574074074
14	0	2014-03-25 22:27:48	271	playout-2	1529	100.01586111111111
14	0	2014-03-25 22:27:48	271	playout-2	1529	99.37473379629628
14	0	2014-03-25 22:27:48	271	playout-2	1529	98.73360648148147
14	0	2014-03-25 22:27:48	271	playout-2	1529	97.45135185185184
14	1	2014-03-25 22:27:49	271	playout-2	1529	96.81022453703703
14	0	2014-03-25 22:27:49	271	playout-2	1529	94.88684259259259
14	0	2014-03-25 22:27:49	271	playout-2	1529	92.96346064814814
14	0	2014-03-25 22:27:49	271	playout-2	1529	91.68120601851851
14	0	2014-03-25 22:27:49	271	playout-2	1529	91.0400787037037
14	0	2014-03-25 22:27:49	271	playout-2	1529	89.75782407407407
14	1	2014-03-25 22:27:50	271	playout-3	1529	89.757
14	0	2014-03-25 22:27:50	271	playout-2	1529	89.757
14	1	2014-03-25 22:27:51	271	playout-1	1529	89.757
14	11	2014-03-25 22:28:02	271	playout-2	1529	100.10000000000001
14	12	2014-03-25 22:28:14	271	playout-1	1529	100.10000000000001
14	13	2014-03-25 22:28:27	271	playout-2	1529	112.936
14	12	2014-03-25 22:28:39	271	playout-2	1529	122.45531712962963
14	0	2014-03-25 22:28:39	271	playout-2	1529	115.40291666666666
14	0	2014-03-25 22:28:39	271	playout-2	1529	118.60855324074073
14	0	2014-03-25 22:28:39	271	playout-2	1529	124.37869907407406
14	0	2014-03-25 22:28:39	271	playout-2	1529	114.12066203703704
14	0	2014-03-25 22:28:39	271	playout-2	1529	116.04404398148147
14	0	2014-03-25 22:28:39	271	playout-2	1529	129.50771759259257
14	0	2014-03-25 22:28:39	271	playout-2	1529	132.07222685185184
14	0	2014-03-25 22:28:39	271	playout-2	1529	126.94320833333333
14	0	2014-03-25 22:28:39	271	playout-2	1529	135.27786342592591
14	0	2014-03-25 22:28:39	271	playout-2	1529	133.35448148148149
14	0	2014-03-25 22:28:39	271	playout-2	1529	132.71335416666665
14	0	2014-03-25 22:28:39	271	playout-2	1529	140.40688194444442
14	1	2014-03-25 22:28:40	271	playout-3	1529	140.40688194444442
14	0	2014-03-25 22:28:40	271	playout-2	1529	140.40688194444442
14	0	2014-03-25 22:28:40	271	playout-2	1529	141.68913657407407
14	0	2014-03-25 22:28:40	271	playout-2	1529	147.4592824074074
14	1	2014-03-25 22:28:41	271	playout-2	1529	150.02379166666665
14	0	2014-03-25 22:28:41	271	playout-2	1529	150.66491898148146
14	0	2014-03-25 22:28:41	271	playout-2	1529	151.94717361111108
14	0	2014-03-25 22:28:41	271	playout-2	1529	152.58830092592592
14	0	2014-03-25 22:28:41	271	playout-2	1529	153.22942824074073
14	0	2014-03-25 22:28:41	271	playout-3	1529	153.22942824074073
14	0	2014-03-25 22:28:41	271	playout-2	1529	153.22942824074073
14	2	2014-03-25 22:28:43	271	playout-2	1529	155.7939375
14	0	2014-03-25 22:28:43	271	playout-2	1529	158.35844675925927
14	0	2014-03-25 22:28:43	271	playout-2	1529	158.99957407407405
14	1	2014-03-25 22:28:44	271	playout-3	1529	158.99957407407405
14	0	2014-03-25 22:28:44	271	playout-2	1529	158.99957407407405
14	1	2014-03-25 22:28:45	271	playout-1	1529	158.99957407407405
14	3	2014-03-25 22:28:48	271	playout-2	1529	161.487
14	14	2014-03-25 22:29:02	271	playout-1	1529	161.487
14	13	2014-03-25 22:29:15	271	playout-2	1529	174.784
14	23	2014-03-25 22:29:38	271	playout-1	1529	174.784
14	18	2014-03-25 22:29:56	271	rResource	1529	NA
14	3	2014-03-25 22:29:59	271	playout-2	1529	195.361
14	0	2014-03-25 22:29:59	271	playout-2	1529	186.5680486111111
14	0	2014-03-25 22:29:59	271	playout-1	1529	186.5680486111111
14	9	2014-03-25 22:30:08	271	playout-2	1529	195.334
14	12	2014-03-25 22:30:20	271	playout-2	1529	193.62044907407406
14	0	2014-03-25 22:30:20	271	playout-2	1529	195.54383101851852
14	0	2014-03-25 22:30:20	271	playout-2	1529	192.3381944444444
14	0	2014-03-25 22:30:20	271	playout-3	1529	192.3381944444444
14	0	2014-03-25 22:30:20	271	playout-2	1529	192.338
14	0	2014-03-25 22:30:20	271	playout-1	1529	192.338
14	3	2014-03-25 22:30:23	271	playout-2	1529	194.748
14	0	2014-03-25 22:30:23	271	playout-2	1529	185.28579398148145
14	1	2014-03-25 22:30:24	271	playout-1	1529	185.28579398148145
14	57	2014-03-25 22:31:21	271	playout-2	1529	242.985
14	5	2014-03-25 22:31:26	271	playout-2	1529	242.346125
14	0	2014-03-25 22:31:26	271	playout-2	1529	241.06387037037035
14	0	2014-03-25 22:31:26	271	playout-2	1529	239.78161574074073
14	1	2014-03-25 22:31:27	271	playout-3	1529	239.781
14	1	2014-03-25 22:31:28	271	playout-2	1529	239.781
14	0	2014-03-25 22:31:28	271	playout-1	1529	239.781
14	1	2014-03-25 22:31:29	271	playout-2	1529	241.489
14	10	2014-03-25 22:31:39	271	playout-1	1529	241.489
14	36	2014-03-25 22:32:15	271	playout-2	1529	276.967
14	0	2014-03-25 22:32:15	271	playout-0	1529	276.967
14	86	2014-03-25 22:33:41	271	playout-1	1576	9.613
14	10	2014-03-25 22:33:51	271	playout-2	1576	18.957
14	0	2014-03-25 22:33:51	271	playout-2	1576	34.78002489626556
14	1	2014-03-25 22:33:52	271	playout-1	1576	34.78002489626556
14	9	2014-03-25 22:34:01	271	playout-2	1576	44.318
14	1	2014-03-25 22:34:02	271	playout-2	1576	75.55660580912863
14	0	2014-03-25 22:34:02	271	playout-1	1576	75.55660580912863
14	51	2014-03-25 22:34:53	271	playout-1	1529	NA
14	1	2014-03-25 22:34:54	271	playout-2	1529	1.768
14	1	2014-03-25 22:34:55	271	playout-2	1529	68.56856631944444
14	0	2014-03-25 22:34:55	271	playout-1	1529	68.56856631944444
14	49	2014-03-25 22:35:44	271	playout-2	1529	117.395
14	344	2014-03-25 22:41:28	271	playout-search	xSrBY0o-wmQ	NA
14	285	2014-03-25 22:46:13	271	aScript	379	NA
14	0	2014-03-25 22:46:13	271	aScript	380	NA
14	9	2014-03-25 22:46:22	271	vResource	1600	NA
14	2	2014-03-25 22:46:24	271	playout--1	1600	NA
14	1	2014-03-25 22:46:25	271	rResource	1600	NA
14	2	2014-03-25 22:46:27	271	playout-1	1600	NA
14	5	2014-03-25 22:46:32	271	eScript	380	add:1600
14	11	2014-03-25 22:46:43	271	vResource	1599	NA
14	2	2014-03-25 22:46:45	271	playout--1	1599	NA
14	1	2014-03-25 22:46:46	271	rResource	1599	NA
14	2	2014-03-25 22:46:48	271	playout-1	1599	NA
14	1	2014-03-25 22:46:49	271	eScript	379	add:1599
14	5	2014-03-25 22:46:54	271	eScript	380	add:1599
14	13	2014-03-25 22:47:07	271	dScript	379	NA
14	9	2014-03-25 22:47:16	271	vResource	1598	NA
14	2	2014-03-25 22:47:18	271	playout--1	1598	NA
14	1	2014-03-25 22:47:19	271	rResource	1598	NA
14	2	2014-03-25 22:47:21	271	playout-1	1598	NA
14	1	2014-03-25 22:47:22	271	eScript	380	add:1598
14	10	2014-03-25 22:47:32	271	vResource	1596	NA
14	3	2014-03-25 22:47:35	271	playout--1	1596	NA
14	2	2014-03-25 22:47:37	271	playout-1	1596	NA
14	0	2014-03-25 22:47:37	271	rResource	1596	NA
14	10	2014-03-25 22:47:47	271	eScript	380	add:1596
14	21	2014-03-25 22:48:08	271	playout-search	xSrBY0o-wmQ	NA
14	21	2014-03-25 22:48:29	271	aResource	1601	NA
14	9	2014-03-25 22:48:38	271	vResource	1601	NA
14	3	2014-03-25 22:48:41	271	rResource	1601	NA
14	0	2014-03-25 22:48:41	271	playout--1	1601	NA
14	1	2014-03-25 22:48:42	271	playout-1	1601	NA
14	14	2014-03-25 22:48:56	271	eScript	380	add:1601
14	26	2014-03-25 22:49:22	271	vResource	1529	NA
14	3	2014-03-25 22:49:25	271	playout--1	1529	NA
14	2	2014-03-25 22:49:27	271	playout-1	1529	NA
14	2	2014-03-25 22:49:29	271	eScript	380	add:1529
14	19	2014-03-25 22:49:48	271	playout-2	1529	20.454
14	0	2014-03-25 22:49:48	271	playout-2	1529	25.645092592592594
14	0	2014-03-25 22:49:48	271	playout-2	1529	24.36283796296296
14	1	2014-03-25 22:49:49	271	playout-2	1529	28.20960185185185
14	1	2014-03-25 22:49:50	271	playout-3	1529	28.20960185185185
14	0	2014-03-25 22:49:50	271	playout-2	1529	28.20960185185185
14	0	2014-03-25 22:49:50	271	playout-2	1529	33.33862037037037
14	1	2014-03-25 22:49:51	271	playout-2	1529	34.620875
14	0	2014-03-25 22:49:51	271	playout-2	1529	37.18538425925926
14	1	2014-03-25 22:49:52	271	playout-2	1529	38.46763888888889
14	0	2014-03-25 22:49:52	271	playout-2	1529	37.18538425925926
14	0	2014-03-25 22:49:52	271	playout-2	1529	39.74989351851851
14	1	2014-03-25 22:49:53	271	playout-1	1529	39.74989351851851
14	3	2014-03-25 22:49:56	271	playout-2	1529	42.696000000000005
14	0	2014-03-25 22:49:56	271	playout-2	1529	125.6609537037037
14	1	2014-03-25 22:49:57	271	playout-1	1529	125.6609537037037
14	1	2014-03-25 22:49:58	271	playout-2	1529	126.848
14	174	2014-03-25 22:52:52	271	pScript	380	NA
14	0	2014-03-25 22:52:52	271	vResource	1600	NA
14	2	2014-03-25 22:52:54	271	playout--1	1600	NA
14	3	2014-03-25 22:52:57	271	playout-1	1600	NA
14	5	2014-03-25 22:53:02	271	playout-2	1600	5.458
14	23	2014-03-25 22:53:25	271	vResource	1601	NA
14	3	2014-03-25 22:53:28	271	playout--1	1601	NA
14	3	2014-03-25 22:53:31	271	playout-1	1601	NA
14	14	2014-03-25 22:53:45	271	playout-2	1601	13.747
14	13	2014-03-25 22:53:58	271	vResource	1477	NA
14	2	2014-03-25 22:54:00	271	playout--1	1477	NA
14	2	2014-03-25 22:54:02	271	eScript	380	add:1477
14	1	2014-03-25 22:54:03	271	playout-1	1477	NA
14	12	2014-03-25 22:54:15	271	playout-2	1477	11.432
14	15	2014-03-25 22:54:30	271	playout-1	1477	11.432
14	128	2014-03-25 22:56:38	271	vResource	1596	NA
14	3	2014-03-25 22:56:41	271	playout--1	1596	NA
14	2	2014-03-25 22:56:43	271	playout-1	1596	NA
14	1	2014-03-25 22:56:44	271	playout-2	1596	1.801
14	4	2014-03-25 22:56:48	271	vResource	1529	NA
14	2	2014-03-25 22:56:50	271	playout--1	1529	NA
14	1	2014-03-25 22:56:51	271	playout-2	1529	NA
14	0	2014-03-25 22:56:51	271	playout-3	1529	NA
14	1	2014-03-25 22:56:52	271	playout-2	1529	NA
14	30	2014-03-25 22:57:22	271	vResource	1599	NA
14	2	2014-03-25 22:57:24	271	playout--1	1599	NA
14	2	2014-03-25 22:57:26	271	playout-1	1599	NA
14	7	2014-03-25 22:57:33	271	playout-2	1599	5.657
14	35	2014-03-25 22:58:08	271	vComposition	271	NA
14	30	2014-03-25 22:58:38	271	vComposition	281	NA
14	76	2014-03-25 22:59:54	271	aComposition	287	NA
14	6	2014-03-25 23:00:00	271	eComposition	287	add/2591
14	26	2014-03-25 23:00:26	271	eComposition	287	edit/2591
14	62	2014-03-25 23:01:28	271	aComposition	288	NA
14	4	2014-03-25 23:01:32	271	eComposition	288	add/2592
14	11	2014-03-25 23:01:43	271	eComposition	288	edit/2592
14	6	2014-03-25 23:01:49	271	eComposition	288	visible/2592
14	2	2014-03-25 23:01:51	271	eComposition	288	visible/2592
29	0	2014-03-25 23:02:43	263	playout--1	1600	NA
29	1	2014-03-25 23:02:44	263	playout-1	1600	NA
29	4	2014-03-25 23:02:48	263	vComposition	275	NA
14	152	2014-03-25 23:04:23	271	eComposition	288	visible/2592
14	3	2014-03-25 23:04:26	271	eComposition	288	visible/2592
14	35	2014-03-25 23:05:01	271	eComposition	288	delete/2592
14	4	2014-03-25 23:05:05	271	eComposition	288	add/2593
14	2	2014-03-25 23:05:07	271	eComposition	288	add/2594
14	3	2014-03-25 23:05:10	271	eComposition	288	order
14	56	2014-03-25 23:06:06	271	eComposition	288	edit/2593
14	19	2014-03-25 23:06:25	271	eComposition	288	edit/2594
14	25	2014-03-25 23:06:50	271	eComposition	288	add/2595
14	5	2014-03-25 23:06:55	271	eComposition	288	delete/2595
14	6	2014-03-25 23:07:01	271	eComposition	288	add/2596
14	18	2014-03-25 23:07:19	271	eComposition	288	delete/2596
14	20	2014-03-25 23:07:39	271	eComposition	288	add/2597
14	15	2014-03-25 23:07:54	271	eComposition	288	edit/2597
14	33	2014-03-25 23:08:27	271	eComposition	288	edit/2597
14	27	2014-03-25 23:08:54	271	eComposition	288	edit/2597
14	20	2014-03-25 23:09:14	271	eComposition	288	visible/2597
14	2	2014-03-25 23:09:16	271	eComposition	288	visible/2597
29	388	2014-03-25 23:09:16	263	eComposition	275	edit/2196
14	15	2014-03-25 23:09:31	271	eComposition	288	edit/2597
29	35	2014-03-25 23:09:51	263	eComposition	275	edit/2198
14	22	2014-03-25 23:09:53	271	eComposition	288	edit/2597
29	5	2014-03-25 23:09:56	263	eComposition	275	edit/2200
29	6	2014-03-25 23:10:02	263	eComposition	275	edit/2196
29	9	2014-03-25 23:10:11	263	eComposition	275	edit/2202
29	5	2014-03-25 23:10:16	263	eComposition	275	edit/2204
29	16	2014-03-25 23:10:32	263	eComposition	275	edit/2204
29	22	2014-03-25 23:10:54	263	eComposition	275	edit/2206
14	67	2014-03-25 23:11:00	271	eComposition	288	layer_edit/967
29	9	2014-03-25 23:11:03	263	eComposition	275	add/2598
29	10	2014-03-25 23:11:13	263	eComposition	275	order
14	21	2014-03-25 23:11:21	271	eComposition	288	edit/2597
29	10	2014-03-25 23:11:23	263	eComposition	275	edit/2598
29	7	2014-03-25 23:11:30	263	eComposition	275	edit/2209
14	60	2014-03-25 23:12:21	271	eComposition	288	layer_edit/967
14	2	2014-03-25 23:12:23	271	eComposition	288	layer_edit/967
14	4	2014-03-25 23:12:27	271	eComposition	288	layer_edit/967
29	58	2014-03-25 23:12:28	263	eComposition	275	edit/2196
29	1	2014-03-25 23:12:29	263	eComposition	275	visible/2196
14	3	2014-03-25 23:12:30	271	eComposition	288	layer_edit/967
14	0	2014-03-25 23:12:30	271	eComposition	288	layer_edit/967
29	2	2014-03-25 23:12:31	263	eComposition	275	visible/2197
29	1	2014-03-25 23:12:32	263	eComposition	275	visible/2198
14	2	2014-03-25 23:12:32	271	eComposition	288	layer_edit/967
29	3	2014-03-25 23:12:35	263	eComposition	275	visible/2199
29	0	2014-03-25 23:12:35	263	eComposition	275	visible/2200
29	7	2014-03-25 23:12:42	263	eComposition	275	visible/2201
29	1	2014-03-25 23:12:43	263	eComposition	275	visible/2202
29	1	2014-03-25 23:12:44	263	eComposition	275	visible/2204
29	4	2014-03-25 23:12:48	263	eComposition	275	visible/2205
29	9	2014-03-25 23:12:57	263	eComposition	275	order
29	4	2014-03-25 23:13:01	263	eComposition	275	edit/2598
14	42	2014-03-25 23:13:14	271	eComposition	288	layer_edit/967
29	13	2014-03-25 23:13:14	263	eComposition	275	edit/2206
14	1	2014-03-25 23:13:15	271	eComposition	288	layer_edit/967
14	1	2014-03-25 23:13:16	271	eComposition	288	layer_edit/967
14	0	2014-03-25 23:13:16	271	eComposition	288	layer_edit/967
29	6	2014-03-25 23:13:20	263	eComposition	275	edit/2598
29	38	2014-03-25 23:13:58	263	eComposition	275	edit/2206
29	6	2014-03-25 23:14:04	263	eComposition	275	edit/2209
29	36	2014-03-25 23:14:40	263	eComposition	275	edit/2206
29	27	2014-03-25 23:15:07	263	eComposition	275	edit/2206
29	6	2014-03-25 23:15:13	263	eComposition	275	edit/2598
29	4	2014-03-25 23:15:17	263	eComposition	275	edit/2206
14	153	2014-03-25 23:15:49	271	eComposition	288	edit/2599
14	12	2014-03-25 23:16:01	271	eComposition	288	edit/2599
29	50	2014-03-25 23:16:07	263	eComposition	275	edit/2208
29	11	2014-03-25 23:16:18	263	eComposition	275	edit/2208
29	35	2014-03-25 23:16:53	263	eComposition	275	edit/2209
14	61	2014-03-25 23:17:02	271	eComposition	288	edit/2594
29	15	2014-03-25 23:17:08	263	eComposition	275	edit/2209
29	11	2014-03-25 23:17:19	263	eComposition	275	edit/2211
14	30	2014-03-25 23:17:32	271	eComposition	288	edit/2594
29	22	2014-03-25 23:17:41	263	eComposition	275	delete/2214
14	16	2014-03-25 23:17:48	271	eComposition	288	add/2600
29	8	2014-03-25 23:17:49	263	eComposition	275	edit/2342
29	7	2014-03-25 23:17:56	263	eComposition	275	visible/2206
29	1	2014-03-25 23:17:57	263	eComposition	275	visible/2598
29	1	2014-03-25 23:17:58	263	eComposition	275	visible/2208
29	2	2014-03-25 23:18:00	263	eComposition	275	visible/2209
29	1	2014-03-25 23:18:01	263	eComposition	275	visible/2210
29	3	2014-03-25 23:18:04	263	eComposition	275	visible/2211
29	1	2014-03-25 23:18:05	263	eComposition	275	visible/2212
14	29	2014-03-25 23:18:17	271	eComposition	288	edit/2600
29	38	2014-03-25 23:18:43	263	eComposition	275	edit/2342
29	6	2014-03-25 23:18:49	263	eComposition	275	edit/2213
29	3	2014-03-25 23:18:52	263	eComposition	275	edit/2213
29	4	2014-03-25 23:18:56	263	eComposition	275	add/
29	1	2014-03-25 23:18:57	263	eComposition	275	add/
29	3	2014-03-25 23:19:00	263	eComposition	275	edit/2213
29	5	2014-03-25 23:19:05	263	eComposition	275	edit/2342
29	30	2014-03-25 23:19:35	263	eComposition	275	visible/2212
29	1	2014-03-25 23:19:36	263	eComposition	275	visible/2211
29	1	2014-03-25 23:19:37	263	eComposition	275	visible/2210
29	2	2014-03-25 23:19:39	263	eComposition	275	visible/2209
29	1	2014-03-25 23:19:40	263	eComposition	275	visible/2208
29	1	2014-03-25 23:19:41	263	eComposition	275	visible/2598
29	1	2014-03-25 23:19:42	263	eComposition	275	visible/2206
29	2	2014-03-25 23:19:44	263	eComposition	275	visible/2205
29	1	2014-03-25 23:19:45	263	eComposition	275	visible/2204
29	2	2014-03-25 23:19:47	263	eComposition	275	visible/2202
29	1	2014-03-25 23:19:48	263	eComposition	275	visible/2201
29	0	2014-03-25 23:19:48	263	eComposition	275	visible/2200
14	92	2014-03-25 23:19:49	271	eComposition	288	edit/2599
29	2	2014-03-25 23:19:50	263	eComposition	275	visible/2199
29	1	2014-03-25 23:19:51	263	eComposition	275	visible/2198
29	1	2014-03-25 23:19:52	263	eComposition	275	visible/2197
29	1	2014-03-25 23:19:53	263	eComposition	275	visible/2196
14	13	2014-03-25 23:20:02	271	eComposition	288	layer_edit/966
29	50	2014-03-25 23:20:43	263	eComposition	275	NA
14	70	2014-03-25 23:21:12	271	eComposition	288	edit/2597
14	15	2014-03-25 23:21:27	271	vComposition	287	NA
14	25	2014-03-25 23:21:52	271	dComposition	287	NA
14	1	2014-03-25 23:21:53	271	vComposition	288	NA
14	39	2014-03-25 23:22:32	271	eComposition	288	edit/2597
14	21	2014-03-25 23:22:53	271	eComposition	288	edit/2594
14	70	2014-03-25 23:24:03	271	eComposition	288	layer_edit/967
14	2	2014-03-25 23:24:05	271	eComposition	288	layer_edit/967
14	36	2014-03-25 23:24:41	271	eComposition	288	edit/2594
14	28	2014-03-25 23:25:09	271	eComposition	288	layer_edit/967
14	40	2014-03-25 23:25:49	271	eComposition	288	edit/2594
14	6	2014-03-25 23:25:55	271	eComposition	288	edit/2594
14	10	2014-03-25 23:26:05	271	eComposition	288	edit/2597
14	130	2014-03-25 23:28:15	271	eComposition	288	layer_edit/967
14	89	2014-03-25 23:29:44	271	eComposition	288	add/2601
14	18	2014-03-25 23:30:02	271	eComposition	288	edit/2601
14	71	2014-03-25 23:31:13	271	eComposition	288	edit/2594
14	18	2014-03-25 23:31:31	271	eComposition	288	edit/2594
14	412	2014-03-25 23:38:23	271	eComposition	288	edit/2600
14	44	2014-03-25 23:39:07	271	eComposition	288	layer_edit/966
14	58	2014-03-25 23:40:05	271	eComposition	288	layer_edit/966
14	30	2014-03-25 23:40:35	271	eComposition	288	layer_edit/967
14	17	2014-03-25 23:40:52	271	eComposition	288	delete/2601
14	40	2014-03-25 23:41:32	271	eComposition	288	add/2602
14	22	2014-03-25 23:41:54	271	eComposition	288	edit/2602
14	38	2014-03-25 23:42:32	271	eComposition	288	edit/2602
14	4	2014-03-25 23:42:36	271	eComposition	288	add/2603
14	99	2014-03-25 23:44:15	271	eComposition	288	edit/2603
14	30	2014-03-25 23:44:45	271	eComposition	288	add/2604
14	54	2014-03-25 23:45:39	271	eComposition	288	edit/2604
14	13	2014-03-25 23:45:52	271	eComposition	288	add/2605
14	26	2014-03-25 23:46:18	271	eComposition	288	edit/2605
14	8	2014-03-25 23:46:26	271	eComposition	288	edit/2604
14	20	2014-03-25 23:46:46	271	eComposition	288	add/2606
14	124	2014-03-25 23:48:50	271	eComposition	288	edit/2606
14	14	2014-03-25 23:49:04	271	eComposition	288	add/2607
14	46	2014-03-25 23:49:50	271	eComposition	288	edit/2607
14	13	2014-03-25 23:50:03	271	eComposition	288	add/2608
14	74	2014-03-25 23:51:17	271	eComposition	288	edit/2608
14	305	2014-03-25 23:56:22	271	eComposition	288	edit/2606
14	47	2014-03-25 23:57:09	271	eComposition	288	edit/2604
14	7	2014-03-25 23:57:16	271	eComposition	288	edit/2605
14	49	2014-03-25 23:58:05	271	eComposition	288	add/2610
14	4	2014-03-25 23:58:09	271	eComposition	288	order
14	47	2014-03-25 23:58:56	271	eComposition	288	edit/2610
14	40	2014-03-25 23:59:36	271	eComposition	288	edit/2609
14	29	2014-03-26 00:00:05	271	eComposition	288	edit/2609
14	46	2014-03-26 00:00:51	271	eComposition	288	edit/2609
14	226	2014-03-26 00:04:37	271	eComposition	288	edit/2609
14	18	2014-03-26 00:04:55	271	eComposition	288	edit/2607
14	183	2014-03-26 00:07:58	271	eComposition	288	add/2611
14	23	2014-03-26 00:08:21	271	eComposition	288	edit/2611
14	16	2014-03-26 00:08:37	271	eComposition	288	edit/2604
14	6	2014-03-26 00:08:43	271	eComposition	288	edit/2611
14	157	2014-03-26 00:11:20	271	eComposition	288	edit/2612
14	1433	2014-03-26 00:35:13	271	eComposition	288	edit/2612
14	325	2014-03-26 00:40:38	271	eComposition	288	edit/2612
14	463	2014-03-26 00:48:21	271	eComposition	288	add/2613
14	309	2014-03-26 00:53:30	271	eComposition	288	edit/2613
14	0	2014-03-26 01:03:29	266	playout--1	1600	NA
14	1	2014-03-26 01:03:30	266	playout-1	1600	NA
14	15	2014-03-26 01:03:45	266	awareness	NA	NA
14	21	2014-03-26 01:04:06	266	vResource	1601	NA
14	1	2014-03-26 01:04:07	266	vResource	1600	NA
14	1	2014-03-26 01:04:08	266	vResource	1599	NA
14	2	2014-03-26 01:04:10	266	playout--1	1601	NA
14	0	2014-03-26 01:04:10	266	vResource	1598	NA
14	1	2014-03-26 01:04:11	266	playout--1	1599	NA
14	0	2014-03-26 01:04:11	266	playout--1	1600	NA
14	1	2014-03-26 01:04:12	266	vResource	1597	NA
14	1	2014-03-26 01:04:13	266	playout--1	1598	NA
14	2	2014-03-26 01:04:15	266	playout-1	1601	NA
14	1	2014-03-26 01:04:16	266	playout--1	1597	NA
14	0	2014-03-26 01:04:16	266	playout-1	1599	NA
14	0	2014-03-26 01:04:16	266	playout-1	1600	NA
